bookingid,arrivalyear,arrivalmonth,arrivalweeknumber,arrivaldayofmonth,arrivalhour,weekendstays,weekdaystays,adults,children,babies,firsttimeguest,affiliatedcustomer,previousreservations,previousstays,previouscancellations,daysuntilconfirmation,onlinereservation,bookingchanges,bookingtoarrivaldays,parkingspacesbooked,specialrequests,partofgroup,orderedmealsperday,floorreserved,floorassigned,dailyrateeuros,dailyrateusd,percent_paid_in_advance,country_income_euros_y2,country_income_euros_y1,country_hdi_y1,totalstaydays,totalguests,childrenratio,babiesratio,hour,minute,arrivaltime,arrivaltimeofday,confirmationtoarrivaldays,isrepeatguest,incomechange
12992,2016,7,29,15,22.25,0,2,2,0,0,1,0,0,0,0,0,1,0,18,0,1,0,0,6,6,139.0,137.61,0.0,33525.74,34912.48,0.885,2,2,0.0,0.0,22,15,2016-07-15 22:15:00,evening,18,0,1386.7400000000052
31662,2016,7,29,15,22.25,0,1,2,2,0,1,0,0,0,0,0,0,0,58,1,2,0,1,2,2,182.7,180.873,0.0,40141.59,40833.24,0.898,1,4,0.5,0.0,22,15,2016-07-15 22:15:00,evening,58,0,691.6500000000015
13454,2016,7,29,15,22.5,2,5,3,0,0,1,0,0,0,0,0,1,0,66,0,2,0,1,3,3,138.99,137.6001,0.0,16358.39,15813.86,0.757,7,3,0.0,0.0,22,30,2016-07-15 22:30:00,evening,66,0,-544.5299999999988
33122,2016,7,29,15,22.5,2,2,3,0,0,1,0,0,0,0,0,1,0,135,0,2,0,0,6,6,92.28,91.3572,0.0,61902.13,63938.99,0.942,4,3,0.0,0.0,22,30,2016-07-15 22:30:00,evening,135,0,2036.8600000000006
20339,2016,7,29,15,22.75,1,2,2,0,0,1,0,0,0,0,0,1,0,88,0,0,0,1,3,6,82.45,81.6255,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,22,45,2016-07-15 22:45:00,evening,88,0,926.4200000000019
13928,2016,7,29,15,23.0,2,4,1,2,0,1,0,0,0,0,0,1,2,30,0,2,0,1,6,6,146.1,144.63899999999998,0.0,28742.44,29668.86,0.842,6,3,0.6666666666666666,0.0,23,0,2016-07-15 23:00:00,evening,30,0,926.4200000000019
12534,2016,7,29,15,23.25,2,3,2,0,0,1,0,0,0,0,0,1,0,118,0,0,0,1,6,6,99.45,98.4555,0.0,41259.0,42509.89,0.918,5,2,0.0,0.0,23,15,2016-07-15 23:15:00,evening,118,0,1250.8899999999994
35224,2016,7,29,15,23.25,2,2,1,0,0,1,0,0,0,0,0,1,1,95,0,0,0,1,6,6,79.56,78.7644,0.0,33525.74,34912.48,0.885,4,1,0.0,0.0,23,15,2016-07-15 23:15:00,evening,95,0,1386.7400000000052
39877,2016,7,29,16,14.0,2,3,2,0,0,1,0,0,0,0,0,1,1,138,0,0,0,1,6,6,109.25,108.1575,0.0,65892.69,60385.12,0.948,5,2,0.0,0.0,14,0,2016-07-16 14:00:00,afternoon,138,0,-5507.57
23189,2016,7,29,16,14.25,1,1,2,0,0,1,0,0,0,0,0,1,0,184,0,1,0,2,6,6,125.0,123.75,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,14,15,2016-07-16 14:15:00,afternoon,184,0,926.4200000000019
26586,2016,7,29,16,14.5,0,1,2,0,0,1,0,0,0,0,0,1,0,104,0,0,0,0,6,6,94.5,93.555,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,14,30,2016-07-16 14:30:00,afternoon,104,0,672.239999999998
12784,2016,7,29,16,15.0,2,2,2,0,0,1,0,0,0,0,0,1,0,156,0,1,0,1,6,6,72.25,71.5275,0.0,20623.32,21631.77,0.805,4,2,0.0,0.0,15,0,2016-07-16 15:00:00,afternoon,156,0,1008.4500000000007
10628,2016,7,29,16,15.25,2,1,2,0,0,1,0,0,0,0,0,1,2,111,0,0,0,1,6,6,94.5,93.555,0.0,65892.69,60385.12,0.948,3,2,0.0,0.0,15,15,2016-07-16 15:15:00,afternoon,111,0,-5507.57
31993,2016,7,29,16,15.25,0,1,2,0,0,1,0,0,0,0,0,1,1,10,0,1,0,0,6,6,139.0,137.61,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,15,15,2016-07-16 15:15:00,afternoon,10,0,926.4200000000019
16653,2016,7,29,16,16.0,2,1,2,0,1,1,0,0,0,0,0,1,1,96,0,2,0,1,6,6,81.08,80.2692,0.0,40141.59,40833.24,0.898,3,3,0.0,0.3333333333333333,16,0,2016-07-16 16:00:00,afternoon,96,0,691.6500000000015
34081,2016,7,29,16,16.0,1,1,2,0,0,1,0,0,0,0,0,1,0,104,0,1,0,1,6,6,77.03,76.2597,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,16,0,2016-07-16 16:00:00,afternoon,104,0,926.4200000000019
10637,2016,7,29,16,16.0,2,1,2,0,0,1,0,0,0,0,0,1,0,99,0,1,0,0,6,6,94.5,93.555,0.0,55032.96,56803.47,0.92,3,2,0.0,0.0,16,0,2016-07-16 16:00:00,afternoon,99,0,1770.510000000002
26674,2016,7,29,16,16.25,2,5,2,0,0,1,0,0,0,0,0,1,1,89,0,2,0,2,3,3,155.57,154.0143,0.0,33525.74,34912.48,0.885,7,2,0.0,0.0,16,15,2016-07-16 16:15:00,afternoon,89,0,1386.7400000000052
38515,2016,7,29,16,16.25,2,1,2,1,0,1,0,0,0,0,0,1,0,130,0,2,0,1,6,6,103.56,102.5244,0.0,40141.59,40833.24,0.898,3,3,0.3333333333333333,0.0,16,15,2016-07-16 16:15:00,afternoon,130,0,691.6500000000015
24174,2016,7,29,16,16.25,2,1,2,1,0,1,0,0,0,0,0,1,0,100,0,1,0,1,6,6,121.5,120.285,0.0,33525.74,34912.48,0.885,3,3,0.3333333333333333,0.0,16,15,2016-07-16 16:15:00,afternoon,100,0,1386.7400000000052
32777,2016,7,29,16,16.5,4,9,3,0,0,1,0,0,0,0,0,1,0,139,0,0,0,1,6,6,131.36,130.0464,0.0,40141.59,40833.24,0.898,13,3,0.0,0.0,16,30,2016-07-16 16:30:00,afternoon,139,0,691.6500000000015
10432,2016,7,29,16,16.75,2,1,3,0,0,1,0,0,0,0,0,1,0,124,0,1,0,1,3,3,137.7,136.32299999999998,0.0,13446.4,14455.0,0.743,3,3,0.0,0.0,16,45,2016-07-16 16:45:00,afternoon,124,0,1008.6000000000004
12513,2016,7,29,16,17.0,2,5,2,0,0,1,0,0,0,0,0,1,1,133,0,1,0,1,3,6,114.63,113.4837,0.0,61902.13,63938.99,0.942,7,2,0.0,0.0,17,0,2016-07-16 17:00:00,afternoon,133,0,2036.8600000000006
24155,2016,7,29,16,17.0,0,1,2,1,0,1,0,0,0,0,0,1,0,111,0,1,0,1,6,3,121.5,120.285,0.0,47901.45,49058.5,0.926,1,3,0.3333333333333333,0.0,17,0,2016-07-16 17:00:00,afternoon,111,0,1157.050000000003
15879,2016,7,29,16,17.5,2,2,2,0,0,1,0,0,0,0,0,1,0,161,0,1,0,0,6,6,87.13,86.25869999999999,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,17,30,2016-07-16 17:30:00,afternoon,161,0,1250.8899999999994
39462,2016,7,29,16,18.0,0,1,2,1,0,1,0,0,0,0,0,1,1,10,0,1,0,1,6,6,169.0,167.31,0.0,28742.44,29668.86,0.842,1,3,0.3333333333333333,0.0,18,0,2016-07-16 18:00:00,evening,10,0,926.4200000000019
14716,2016,7,29,16,18.75,0,1,2,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,6,6,151.0,149.49,0.0,33525.74,34912.48,0.885,1,2,0.0,0.0,18,45,2016-07-16 18:45:00,evening,5,0,1386.7400000000052
11669,2016,7,29,16,19.0,2,2,2,0,0,1,0,0,0,0,0,1,1,207,0,1,0,1,5,5,83.76,82.92240000000001,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,19,0,2016-07-16 19:00:00,evening,207,0,926.4200000000019
16547,2016,7,29,16,19.5,1,1,2,0,0,1,0,0,0,0,0,1,0,157,0,0,0,1,6,3,112.0,110.88,0.0,40141.59,40833.24,0.898,2,2,0.0,0.0,19,30,2016-07-16 19:30:00,evening,157,0,691.6500000000015
21627,2016,7,29,16,19.75,1,1,3,0,0,1,0,0,0,0,0,1,0,141,0,1,0,1,6,3,137.7,136.32299999999998,0.0,36194.87,36909.33,0.876,2,3,0.0,0.0,19,45,2016-07-16 19:45:00,evening,141,0,714.4599999999991
15115,2016,7,29,16,20.0,0,1,3,0,0,1,0,0,0,0,0,1,0,139,0,0,0,1,6,3,137.7,136.32299999999998,0.0,33525.74,34912.48,0.885,1,3,0.0,0.0,20,0,2016-07-16 20:00:00,evening,139,0,1386.7400000000052
21374,2016,7,29,16,20.25,0,1,2,0,0,1,0,0,0,0,0,1,0,145,0,0,0,0,6,6,94.5,93.555,0.0,34212.94,35436.81,0.901,1,2,0.0,0.0,20,15,2016-07-16 20:15:00,evening,145,0,1223.8699999999953
14913,2016,7,29,16,21.0,1,1,2,0,0,1,0,0,0,0,0,1,0,184,0,0,0,2,6,6,96.0,95.04,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,21,0,2016-07-16 21:00:00,evening,184,0,926.4200000000019
19223,2016,7,29,16,21.0,1,1,2,0,0,1,0,0,0,0,0,1,0,184,0,1,0,2,6,6,125.0,123.75,0.0,36194.87,36909.33,0.876,2,2,0.0,0.0,21,0,2016-07-16 21:00:00,evening,184,0,714.4599999999991
35638,2016,7,29,16,21.0,0,1,2,1,0,1,0,0,0,0,0,1,1,14,0,2,0,1,6,3,169.0,167.31,0.0,40141.59,40833.24,0.898,1,3,0.3333333333333333,0.0,21,0,2016-07-16 21:00:00,evening,14,0,691.6500000000015
30422,2016,7,29,16,21.25,1,1,4,0,0,1,0,0,0,0,0,1,0,141,0,2,0,1,2,2,137.7,136.32299999999998,0.0,36194.87,36909.33,0.876,2,4,0.0,0.0,21,15,2016-07-16 21:15:00,evening,141,0,714.4599999999991
19906,2016,7,29,16,21.25,2,2,3,0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,3,3,180.5,178.695,0.0,36194.87,36909.33,0.876,4,3,0.0,0.0,21,15,2016-07-16 21:15:00,evening,16,0,714.4599999999991
37500,2016,7,29,16,21.5,2,3,2,1,0,1,0,0,0,0,0,1,0,156,0,2,0,1,6,6,111.35,110.2365,0.0,23967.12,25625.57,0.783,5,3,0.3333333333333333,0.0,21,30,2016-07-16 21:30:00,evening,156,0,1658.4500000000007
34873,2016,7,29,16,21.75,1,1,2,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,6,6,139.0,137.61,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,21,45,2016-07-16 21:45:00,evening,8,0,926.4200000000019
10917,2016,7,29,16,22.0,2,2,1,0,0,1,0,0,0,0,0,1,0,156,0,1,0,1,6,6,68.0,67.32,0.0,20623.32,21631.77,0.805,4,1,0.0,0.0,22,0,2016-07-16 22:00:00,evening,156,0,1008.4500000000007
33522,2016,7,29,16,22.0,1,1,2,1,0,1,0,0,0,0,0,1,0,136,0,0,0,1,6,6,121.5,120.285,0.0,33525.74,34912.48,0.885,2,3,0.3333333333333333,0.0,22,0,2016-07-16 22:00:00,evening,136,0,1386.7400000000052
31391,2016,7,29,16,22.25,2,1,2,2,0,1,0,0,0,0,0,1,0,165,0,2,0,1,1,1,177.3,175.52700000000002,0.0,41259.0,42509.89,0.918,3,4,0.5,0.0,22,15,2016-07-16 22:15:00,evening,165,0,1250.8899999999994
22643,2016,7,29,16,22.5,2,2,2,0,0,1,0,0,0,0,0,1,1,143,0,0,0,2,3,6,115.6,114.444,0.0,41259.0,42509.89,0.918,4,2,0.0,0.0,22,30,2016-07-16 22:30:00,evening,143,0,1250.8899999999994
24416,2016,7,29,16,22.5,2,3,3,0,0,1,0,0,0,0,0,1,0,138,0,0,0,1,6,3,130.05,128.7495,0.0,65892.69,60385.12,0.948,5,3,0.0,0.0,22,30,2016-07-16 22:30:00,evening,138,0,-5507.57
35903,2016,7,29,16,22.5,1,1,2,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,6,6,139.5,138.105,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,22,30,2016-07-16 22:30:00,evening,1,0,926.4200000000019
32140,2016,7,29,16,22.75,0,1,2,1,0,1,0,0,0,0,0,1,0,99,0,0,0,1,6,6,121.5,120.285,0.0,41259.0,42509.89,0.918,1,3,0.3333333333333333,0.0,22,45,2016-07-16 22:45:00,evening,99,0,1250.8899999999994
33216,2016,7,29,16,23.5,2,4,3,0,0,1,0,0,0,0,0,1,0,104,0,0,0,1,3,3,139.2,137.808,0.0,33525.74,34912.48,0.885,6,3,0.0,0.0,23,30,2016-07-16 23:30:00,evening,104,0,1386.7400000000052
10807,2016,7,29,16,23.75,4,9,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,2,6,0.0,0.0,0.0,40141.59,40833.24,0.898,13,2,1.0,0.0,23,45,2016-07-16 23:45:00,evening,1,0,691.6500000000015
23330,2016,7,29,16,23.75,2,2,2,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,6,6,72.25,71.5275,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,23,45,2016-07-16 23:45:00,evening,4,0,926.4200000000019
33727,2016,7,30,17,14.0,2,3,2,0,0,1,0,0,0,0,0,1,1,78,0,1,0,1,6,6,107.1,106.029,0.0,33525.74,34912.48,0.885,5,2,0.0,0.0,14,0,2016-07-17 14:00:00,afternoon,78,0,1386.7400000000052
19111,2016,7,30,17,14.0,2,2,2,0,0,1,0,0,0,0,0,1,0,112,0,1,0,0,6,6,94.5,93.555,0.0,47045.65,48975.0,0.929,4,2,0.0,0.0,14,0,2016-07-17 14:00:00,afternoon,112,0,1929.3499999999985
29347,2016,7,30,17,14.5,2,3,3,0,0,1,0,0,0,0,0,1,0,47,0,2,0,1,3,3,161.1,159.489,0.0,41259.0,42509.89,0.918,5,3,0.0,0.0,14,30,2016-07-17 14:30:00,afternoon,47,0,1250.8899999999994
25803,2016,7,30,17,14.5,1,0,1,0,0,1,0,0,0,0,0,1,0,20,1,1,0,1,6,6,154.0,152.46,0.0,40141.59,40833.24,0.898,1,1,0.0,0.0,14,30,2016-07-17 14:30:00,afternoon,20,0,691.6500000000015
20971,2016,7,30,17,15.25,2,1,2,0,0,1,0,0,0,0,0,1,0,141,0,2,0,1,6,6,105.3,104.247,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,15,15,2016-07-17 15:15:00,afternoon,141,0,926.4200000000019
32422,2016,7,30,17,15.25,2,3,2,0,0,1,0,0,0,0,0,1,1,189,0,0,0,1,6,6,80.75,79.9425,0.0,47011.55,47683.79,0.933,5,2,0.0,0.0,15,15,2016-07-17 15:15:00,afternoon,189,0,672.239999999998
38641,2016,7,30,17,15.5,2,0,2,0,0,1,0,0,0,0,0,1,0,140,0,0,0,0,6,6,94.5,93.555,0.0,25751.51,24061.1,0.813,2,2,0.0,0.0,15,30,2016-07-17 15:30:00,afternoon,140,0,-1690.4099999999999
28031,2016,7,30,17,15.75,2,5,2,0,0,1,0,0,0,0,0,1,6,155,0,1,0,1,6,6,101.88,100.8612,0.0,40141.59,40833.24,0.898,7,2,0.0,0.0,15,45,2016-07-17 15:45:00,afternoon,155,0,691.6500000000015
26541,2016,7,30,17,16.25,1,0,2,0,0,1,0,0,0,0,0,1,0,179,0,1,0,0,6,3,85.5,84.645,0.0,41259.0,42509.89,0.918,1,2,0.0,0.0,16,15,2016-07-17 16:15:00,afternoon,179,0,1250.8899999999994
36394,2016,7,30,17,16.5,2,0,2,0,0,1,0,0,0,0,0,1,0,248,0,0,0,1,5,5,90.25,89.3475,0.0,41259.0,42509.89,0.918,2,2,0.0,0.0,16,30,2016-07-17 16:30:00,afternoon,248,0,1250.8899999999994
11686,2016,7,30,17,16.75,1,0,2,0,0,1,0,0,0,0,0,1,0,25,0,0,0,0,6,6,139.0,137.61,0.0,16358.39,15813.86,0.757,1,2,0.0,0.0,16,45,2016-07-17 16:45:00,afternoon,25,0,-544.5299999999988
16542,2016,7,30,17,17.75,2,0,2,0,0,1,0,0,0,0,0,1,0,61,0,0,0,0,6,6,94.5,93.555,0.0,36194.87,36909.33,0.876,2,2,0.0,0.0,17,45,2016-07-17 17:45:00,afternoon,61,0,714.4599999999991
21071,2016,7,30,17,18.25,2,3,2,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,2,2,143.0,141.57,0.0,28742.44,29668.86,0.842,5,2,0.0,0.0,18,15,2016-07-17 18:15:00,evening,5,0,926.4200000000019
22946,2016,7,30,17,19.0,2,0,2,1,0,1,0,0,0,0,0,1,0,248,0,1,0,1,5,5,90.25,89.3475,0.0,41259.0,42509.89,0.918,2,3,0.3333333333333333,0.0,19,0,2016-07-17 19:00:00,evening,248,0,1250.8899999999994
33165,2016,7,30,17,19.25,2,5,3,0,0,1,0,0,0,0,0,1,2,168,0,2,0,1,3,3,126.41,125.1459,0.0,40141.59,40833.24,0.898,7,3,0.0,0.0,19,15,2016-07-17 19:15:00,evening,168,0,691.6500000000015
14824,2016,7,30,17,19.5,2,3,2,0,0,1,0,0,0,0,0,1,0,189,0,1,0,1,3,3,99.45,98.4555,0.0,41259.0,42509.89,0.918,5,2,0.0,0.0,19,30,2016-07-17 19:30:00,evening,189,0,1250.8899999999994
38554,2016,7,30,17,20.0,2,1,2,0,0,1,0,0,0,0,0,1,0,130,0,0,0,1,6,6,105.3,104.247,0.0,51067.98,69056.05,0.929,3,2,0.0,0.0,20,0,2016-07-17 20:00:00,evening,130,0,17988.07
30361,2016,7,30,17,20.25,1,0,2,1,0,1,0,0,0,0,0,1,1,86,0,1,0,1,6,6,114.3,113.157,0.0,65892.69,60385.12,0.948,1,3,0.3333333333333333,0.0,20,15,2016-07-17 20:15:00,evening,86,0,-5507.57
36025,2016,7,30,17,20.25,2,1,2,0,0,1,0,0,0,0,0,1,0,18,0,0,0,1,6,6,85.0,84.15,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,20,15,2016-07-17 20:15:00,evening,18,0,926.4200000000019
19953,2016,7,30,17,21.0,2,4,3,0,0,1,0,0,0,0,0,1,0,72,0,1,0,1,6,6,96.9,95.931,0.0,40141.59,40833.24,0.898,6,3,0.0,0.0,21,0,2016-07-17 21:00:00,evening,72,0,691.6500000000015
10579,2016,7,30,17,21.25,2,2,2,0,0,1,0,0,0,0,0,1,1,92,1,0,0,1,6,6,123.5,122.265,0.0,33525.74,34912.48,0.885,4,2,0.0,0.0,21,15,2016-07-17 21:15:00,evening,92,0,1386.7400000000052
33533,2016,7,30,17,21.25,1,0,2,0,0,1,0,0,0,0,0,1,1,198,0,0,0,1,5,5,86.75,85.8825,0.0,41259.0,42509.89,0.918,1,2,0.0,0.0,21,15,2016-07-17 21:15:00,evening,198,0,1250.8899999999994
29258,2016,7,30,17,21.5,1,0,3,0,0,1,0,0,0,0,0,1,0,87,0,2,0,1,3,3,137.7,136.32299999999998,0.0,7236.12,7453.43,0.674,1,3,0.0,0.0,21,30,2016-07-17 21:30:00,evening,87,0,217.3100000000004
21110,2016,7,30,17,21.75,4,5,3,0,0,1,0,0,0,0,0,1,0,114,0,0,0,2,3,3,191.0,189.09,0.0,41259.0,42509.89,0.918,9,3,0.0,0.0,21,45,2016-07-17 21:45:00,evening,114,0,1250.8899999999994
25984,2016,7,30,17,22.0,1,0,2,0,0,1,0,0,0,0,0,1,0,134,0,1,0,0,6,6,94.5,93.555,0.0,55032.96,56803.47,0.92,1,2,0.0,0.0,22,0,2016-07-17 22:00:00,evening,134,0,1770.510000000002
17866,2016,7,30,17,22.0,1,0,2,1,0,1,0,0,0,0,0,1,0,69,0,2,0,1,6,3,123.3,122.067,0.0,49233.22,50302.07,0.926,1,3,0.3333333333333333,0.0,22,0,2016-07-17 22:00:00,evening,69,0,1068.8499999999985
19165,2016,7,30,17,22.5,2,2,3,0,0,1,0,0,0,0,0,1,2,124,0,2,0,1,3,3,130.05,128.7495,0.0,40141.59,40833.24,0.898,4,3,0.0,0.0,22,30,2016-07-17 22:30:00,evening,124,0,691.6500000000015
28426,2016,7,30,17,22.5,1,0,2,0,0,1,0,0,0,0,0,1,0,165,0,0,0,0,6,6,94.5,93.555,0.0,46880.22,46276.15,0.936,1,2,0.0,0.0,22,30,2016-07-17 22:30:00,evening,165,0,-604.0699999999997
10581,2016,7,30,17,23.0,1,0,3,0,0,1,0,0,0,0,0,1,0,89,0,2,0,1,3,3,137.7,136.32299999999998,0.0,40141.59,40833.24,0.898,1,3,0.0,0.0,23,0,2016-07-17 23:00:00,evening,89,0,691.6500000000015
30523,2016,7,30,17,23.0,2,1,2,1,0,1,0,0,0,0,0,1,0,121,0,2,0,1,6,6,121.5,120.285,0.0,47011.55,47683.79,0.933,3,3,0.3333333333333333,0.0,23,0,2016-07-17 23:00:00,evening,121,0,672.239999999998
15254,2016,7,30,17,23.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,0,2,0.0,0.0,23,30,2016-07-17 23:30:00,evening,0,0,926.4200000000019
36761,2016,7,30,17,23.75,2,3,2,0,0,1,0,0,0,0,0,0,0,65,0,1,0,1,2,2,131.75,130.4325,0.0,28742.44,29668.86,0.842,5,2,0.0,0.0,23,45,2016-07-17 23:45:00,evening,65,0,926.4200000000019
29598,2016,7,30,18,14.25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,139.0,137.61,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,14,15,2016-07-18 14:15:00,afternoon,0,0,926.4200000000019
29718,2016,7,30,18,14.25,2,5,2,0,0,1,0,0,0,0,0,1,0,185,0,0,0,1,6,6,90.95,90.04050000000001,0.0,47045.65,48975.0,0.929,7,2,0.0,0.0,14,15,2016-07-18 14:15:00,afternoon,185,0,1929.3499999999985
17031,2016,7,30,18,16.0,2,5,2,0,0,1,0,0,0,0,0,1,0,106,0,0,0,1,3,3,121.37,120.1563,0.0,25751.51,24061.1,0.813,7,2,0.0,0.0,16,0,2016-07-18 16:00:00,afternoon,106,0,-1690.4099999999999
22675,2016,7,30,18,16.25,1,1,1,0,0,1,0,0,0,0,0,1,0,19,0,0,0,0,6,6,75.0,74.25,0.0,44929.69,46213.27,0.913,2,1,0.0,0.0,16,15,2016-07-18 16:15:00,afternoon,19,0,1283.5799999999945
29151,2016,7,30,18,16.5,1,5,2,0,0,1,0,0,0,0,0,1,0,147,0,0,0,1,6,6,78.76,77.97240000000001,0.0,28742.44,29668.86,0.842,6,2,0.0,0.0,16,30,2016-07-18 16:30:00,afternoon,147,0,926.4200000000019
11677,2016,7,30,18,16.5,1,3,2,0,0,1,0,0,0,0,0,1,0,179,0,0,0,0,6,6,80.75,79.9425,0.0,36194.87,36909.33,0.876,4,2,0.0,0.0,16,30,2016-07-18 16:30:00,afternoon,179,0,714.4599999999991
17578,2016,7,30,18,16.5,1,1,2,0,0,1,0,0,0,0,0,1,0,63,1,2,0,1,6,6,114.3,113.157,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,16,30,2016-07-18 16:30:00,afternoon,63,0,926.4200000000019
17602,2016,7,30,18,16.75,3,8,3,0,0,1,0,0,0,0,1,1,0,61,0,1,0,1,2,2,139.34,137.9466,0.0,28742.44,29668.86,0.842,11,3,0.0,0.0,16,45,2016-07-18 16:45:00,afternoon,60,0,926.4200000000019
20701,2016,7,30,18,16.75,1,4,3,0,0,1,0,0,0,0,0,1,0,115,0,0,0,1,3,3,141.3,139.887,0.0,47011.55,47683.79,0.933,5,3,0.0,0.0,16,45,2016-07-18 16:45:00,afternoon,115,0,672.239999999998
12810,2016,7,30,18,17.0,1,3,2,1,0,1,0,0,0,0,0,1,0,83,0,0,0,1,6,6,123.75,122.5125,0.0,40141.59,40833.24,0.898,4,3,0.3333333333333333,0.0,17,0,2016-07-18 17:00:00,afternoon,83,0,691.6500000000015
10464,2016,7,30,18,17.25,1,3,2,0,0,1,0,0,0,0,0,1,0,198,0,1,0,1,6,6,90.95,90.04050000000001,0.0,25612.26,26856.04,0.855,4,2,0.0,0.0,17,15,2016-07-18 17:15:00,afternoon,198,0,1243.7800000000025
24550,2016,7,30,18,17.25,3,6,2,0,0,1,0,0,0,0,0,1,0,119,0,1,0,1,3,3,119.28,118.0872,0.0,47011.55,47683.79,0.933,9,2,0.0,0.0,17,15,2016-07-18 17:15:00,afternoon,119,0,672.239999999998
33907,2016,7,30,18,17.5,1,1,3,0,0,1,0,0,0,0,0,1,0,165,1,2,0,1,3,3,142.2,140.778,0.0,47011.55,47683.79,0.933,2,3,0.0,0.0,17,30,2016-07-18 17:30:00,afternoon,165,0,672.239999999998
39612,2016,7,30,18,17.5,1,1,1,0,0,0,0,41,38,3,0,0,1,5,0,2,0,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,17,30,2016-07-18 17:30:00,afternoon,5,1,926.4200000000019
29081,2016,7,30,18,17.5,1,2,2,0,0,1,0,0,0,0,0,1,0,54,0,0,0,0,6,6,94.5,93.555,0.0,25751.51,24061.1,0.813,3,2,0.0,0.0,17,30,2016-07-18 17:30:00,afternoon,54,0,-1690.4099999999999
24641,2016,7,30,18,17.75,1,3,2,0,0,1,0,0,0,0,0,1,0,165,0,1,0,0,6,6,85.0,84.15,0.0,1291.75,1354.39,0.432,4,2,0.0,0.0,17,45,2016-07-18 17:45:00,afternoon,165,0,62.6400000000001
16098,2016,7,30,18,17.75,1,5,2,2,0,1,0,0,0,0,0,1,0,85,0,2,0,1,1,0,180.3,178.497,0.0,40141.59,40833.24,0.898,6,4,0.5,0.0,17,45,2016-07-18 17:45:00,afternoon,85,0,691.6500000000015
37394,2016,7,30,18,17.75,1,2,2,0,0,1,0,0,0,0,0,1,0,12,0,1,0,1,3,3,149.33,147.8367,0.0,33525.74,34912.48,0.885,3,2,0.0,0.0,17,45,2016-07-18 17:45:00,afternoon,12,0,1386.7400000000052
26435,2016,7,30,18,17.75,2,5,2,0,0,1,0,0,0,0,0,1,0,116,0,0,0,1,3,3,121.37,120.1563,0.0,36194.87,36909.33,0.876,7,2,0.0,0.0,17,45,2016-07-18 17:45:00,afternoon,116,0,714.4599999999991
23293,2016,7,30,18,17.75,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,129.0,127.71,0.0,37260.63,37475.18,0.914,3,2,0.0,0.0,17,45,2016-07-18 17:45:00,afternoon,0,0,214.5500000000029
11604,2016,7,30,18,17.75,1,1,1,0,0,1,0,0,0,0,0,1,0,11,0,0,0,1,2,2,181.0,179.19,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,17,45,2016-07-18 17:45:00,afternoon,11,0,926.4200000000019
39875,2016,7,30,18,18.0,3,8,2,0,1,1,0,0,0,0,1,1,0,61,0,1,0,1,2,2,139.34,137.9466,0.0,28742.44,29668.86,0.842,11,3,0.0,0.3333333333333333,18,0,2016-07-18 18:00:00,evening,60,0,926.4200000000019
20466,2016,7,30,18,18.0,1,0,1,0,0,1,0,0,0,0,0,1,0,66,0,1,0,0,6,6,69.3,68.607,0.0,33525.74,34912.48,0.885,1,1,0.0,0.0,18,0,2016-07-18 18:00:00,evening,66,0,1386.7400000000052
23117,2016,7,30,18,18.25,3,6,2,0,0,1,0,0,0,0,0,1,0,109,0,0,0,1,6,6,72.25,71.5275,0.0,28742.44,29668.86,0.842,9,2,0.0,0.0,18,15,2016-07-18 18:15:00,evening,109,0,926.4200000000019
18909,2016,7,30,18,18.5,1,1,2,0,0,1,0,0,0,0,0,1,0,120,0,0,0,0,6,6,94.5,93.555,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,18,30,2016-07-18 18:30:00,evening,120,0,926.4200000000019
